x0;x1;x2;y;y_hat;right
"pt>Lt+*X2~/#eSZEY;PnD";"aKy,K6EH*\\pRC6p2B%(\ti),xR!f@bx'fMDJ";"[KIPR`&\\2vO\tWLUVkA\\\nRfQ@xmXxUJY>]'y(F-ZYpd@=IG5\t";True;True;True
"QWYN&H2\"lA$94b/\\";";E:z(0*MJ[?L}M*`*=caP!%sH  4tS!)I)%vAB_XI][[x~6*}";"jVNjcdsq/K| m=a-o9b!c=Y4z&tK) 1ZS0F:Fw'Dwu$x";False;False;True
"'m 4F'30eu[OLu7GVLEZ";")?~f\\EfVyDA!.=b(wH^~L<o#f~Y&&";"vn!w.Oa#i'WM.(>g";False;False;True
" _}UR:WA7";"iu:aJrNy-QLkh?ma8V4OByUAD:vBu|n,<";"H,h^.eGY7\nDA$\tTt7b0v\\g8L6\\sI5l+hUV[04kR2O4nUY ";True;True;True
"g#$A.O<Zf'$kYTMjpT/&GR!u C%?8xzJCI\"DhU'";"S:aY#U+LJ}\\E\"V1YWIV{_9<3o6P/]2DXuS,-Qq7=f9$\\p)x";"+GNag3h5";False;False;True
"L?)XR.Nv/7Ya'(0P{O-h)\t]] ~[zvGFo+Q3t]:xtZ=<H\"KhXk";"L?)XR.Nv/7Ya'(0P{O-h)\t]] ~[zvGFo+Q3t]:xtZ=<H\"KhXk";"L?)XR.Nv/7Ya'(0P{O-h)\t]] ~[zvGFo+Q3t]:xtZ=<H\"KhXk";False;False;True
"2E&F8\\?]y=#h{<czz)TJxd|9B&x-8qf[<<(No4T\n>~N0=";"Mg['NzwR9XOdc#5R]Pt/[b_o~Z\nPvpP4^35R";"~urdq9#WY%T].I8jtEjs):Mvb[4$KpiIB'ol6L8eHx|+XVsui";False;False;True
"nl)?H^^5Y<,Z-,YQqjQMp m8]7h:Hw";"o%?@[R0_mc*{DjzFp?)B WFFt5{zSWQU.;s`fpy";")QT3WI.f\"pRm6:%eKURL!}0AeKj?^~}VlD0{kNV'b:Lo-iz";True;True;True
"yWp 3:<HsG/=i/D-83uP";"v!vW7WQN=KE|;zmw~t`.ZEkW}bxh~@P=9MB'Ga|6\tnK^s";"HK4_`}B_\n*)|tUke-\nRxX\\-$3R0O";False;False;True
"7@u#o4`Rf\\/\tTuQN'Ti8";"pEXmJ|pE:fN]PXA7chTf@2D,r~<E un\\yr%]5Oj!";"TJ/L$.1:udz'^}%pU|qI\"HiOs/[";False;False;True
"SEP3'T*7Y";"_AHS$Soync{vYoT";"I\t1h><L6PSxA>+ro)}pLlOXSK0iB&8H \n";True;True;True
"r{";"a_KYa[vqnvJ\\p~Z]?O4T$|DaL\"vmW,q|%O  ";"F[0,D\nX$uk/)VlLRzLhk_";False;False;True
"_\t\\`4c~HS|MtWi;@09#C@5\t";"/]pw\\!/z`3qy'-\\Kt\\'GR=6KVhW:";"<'cKa?'Lq\tzmG(3l";False;False;True
"!<87ucFM!-j\\@8-%yX->m'tIl5%<\nlm#+@lS?E_";"`0^6T";"*)%b&^YS";False;False;True
"3c3*dqx@lH*,?_6wZl FWdG57xm";"*;Q\"A \"\nlQ>";"X'2[:UUM\taC+\t|&62@o@T|vB3';dtl+XU*_wET1|k;1p>";False;False;True
"`d9\"<5";"18v+U`(@/3I[$e',=jyj5h+-p`;T^b}g9Qp>g_";"_/h";False;False;True
"GbFA9";"E(/s$MU)p0u.;?y%VJ";"/$0";False;False;True
"D~^ov8ne$wTs@)S2|at7+)\"+%8CSS+#/e~ cIG<QP,hpZvO.i";"2a9}UGMP9hM(G^\n{),%K\\lO{eb[in]r";"";False;False;True
"CjH{&wT[";"-P!fx(";"~F~-s{@C_#k_\"h[.Xi2\\Xq+^8Btl";False;False;True
"]SyGaB!Rc;M0F4W:$+c:Z-";"x0;z!B\"=J`rTfA/Fd{%hGk8oxk";"Xe?\n!6RZXoWim13UTK{Lq";False;False;True
"YnF|;*\nLu2>QoD*8j$v#VN4bNVHo";"QmrNqj3!xVvW9z@d";"!\"RG uJSZto'cA|4_Pa>yo_mziU;9}(BYOJP<8";False;False;True
"WmD(N_]u9C,";"";"m)30Lv\\a`D?kRk7JD<]ucE";False;False;True
"13x7m3JC.jnoLD5G`";"M:cTtv;\\\"7jDKwiXlx-lij!Xj`";"5XiiF(N+b;r`m|Jz;im<hKVx}Z<\\pi?[s.(GXu`yC&eR>j;n";True;True;True
"z";"o&N\tSVZd%|XoJkw\\u>L7t^g!#+=d 9~jGC}N]_i#b$BP";"8n9YMvdpw\\PfJp) T@i,Oy<O0w*hW)-vX/O*l~N=:=:?/YLF#";True;True;True
"-e:VBly+VieM!D]";"sd~*$;1n\"LgU-3\tu!^x=DQJpj>\"\n~ s{wnyn^JZjI{ Ttu";"+ebT{`Ekxl3";False;False;True
"BCMV1%:m2$#K;doG%E$yTMOmE";"Y8):& Na71#3C!4}I\"4k|Fvz(o$dIu|7/ZpV&zC\t4rZh<";"y,69B~8#@D#J3NL}7n(fT-GlJtX,-Kz)A";False;False;True
"yH:(N#Cz9D?SX$H|0E^/KWOR[w+C?VJ>LH\"b[A=";"h_";"^3*V.r&>F.\t}A,+OU3-SSJ3=";False;False;True
".;@p\"npi0";"OZ\tNNc2pmZyDg35s|Dl0(u~\"\nLT@W";"f";False;False;True
"-a/-*}bK(%yp(skvR`_a\\jc\"";"xXRy)`";"qTs+xmakE-.+OASB:yq,\n92rlU";False;False;True
"\n3K`5T,S][e'_`*4}";"kKF^U<Gon&`n';xr(D\n*WYKCtq9Rq1!";"7SBa&Z[DECp\"O|Jo}qMfd01KW~I>;-J8%<e^A[";True;True;True
"_LM2MoDAuL@!(C\"zV})SvPGcA##";",zB@1ti4y%jY<Y0}t-p|u!oNk2@i:.</h";"8X/)\"4Qf$;G-3S:\nzPc?Ae.|mK>[W1Zc7yO>";True;True;True
"nz-Q\"~xN.i3~iCO9pG3Emz4&){\":@^^T9cDUIuDR";"0aSIHbkd`?BFDnW8O>p64P[xjP\\<0ygO>ZXuL\\";"u./\t`}<7:4i";False;False;True
"eP:dpeY)\"k=(yjR'UW;qiBd<+u}i(fg\\x";" 1:j!nAOAQ|-*G2=cbUX.GSFu\"XKz:|";" | n*#Q4]K25ct\nj~us$";False;False;True
"Dt,W<\" U<1d\"@\n\"jEG";"";"n\\o";False;False;True
"6L,F$\\9";"6L,F$\\9";"6L,F$\\9";False;False;True
")z@NgL!5%{MkXWj1noS~U#TN(x";"?>!ieNw= ,nVfr#1f <#Q$h>e?Zl5H4l(y#kU4?4+Do@0C+ ";"A!sEPeHLUKl;$]c\n[sW`dHdgS\\_xQNV.!6";False;False;True
"U<CS(~uo*PnO";"~6Y{pEASwv0:v1D9?&SJuz>5~2!dYsM1%i1DVAYszgkI`";"M.|{;.9UU|]:fhZ3{ooV~[us8&";False;False;True
"v,x4x]";"";"!I5.Qz|?~L>r(J|soZvE,lV 2vMd(XI;:H_QK5qz)`F?zK)";False;False;True
";<D!FTcSJL37-@9/cCu#XiHl\"4W'(CA/lDx";"6`F7pc5kc>";"(\tzwIC61K4@la";False;False;True
"`NWSKF>O~n{Jdq3RoLD[Mj^KfY\n`%H$j3`";"^doSA 8Xu\\5\nOj";"U,\tg`sw";False;False;True
"~z#5=gnqurH!YyK;a@pI\"@v?.(r|;DOv";"LkP27ga";"@.S\":v8~aUA5*PY#:a\nqIziYoSWY\\BF_t$W.TR[VmzIJ";False;False;True
"7&qv{E7\\,";"S=mW\"![Kz@H@HLL,dwc^(<F6\\R_bs0H'[\"C1CQ";"O>V\n~5e$0V\\wq;Wb#\"hcIJ/>Prtfr?u]qt;LE*,Me8@&u!";True;True;True
"bFNlb'LZ\"T:NJ9'^h";"U\\g3~(J=OYH$+50u6y(Si&\"\nA<$AsIk9$B";"yl\\! x\\qLbbO_Cl(Wr&`$";False;False;True
"f3/N:yme83gJ*JcW7a`MNRfL\\4HzzQ'I}Jb)4-nlCjx";"(ueL]%fk*\" j~5X}\\>4e j'.qairO*'|Vc+H1$]s=<2";"rY2(Vk?i ?m@-27vteM4Eu3QLXiN|olws2<XI3)Ac^?:MQ";False;False;True
"F0";"^\\$ iPI?{{3k1_'Bozwyx,-A#!\\:@^~oiy9%EX";"jTTF/ke18Np*-6=Y%hK5EmNEO)yiQ~.kuzA&$'OU!";True;True;True
"\\(~jTdD&cPmtM&(QnY\t1h13Y4ic5:)+\t6 s%n2tJF\\pG5OD";"T8ATp !ui,#D)P\\k[#{g]pdfbyHf)e6";"m\nw)Wb V[o9";False;False;True
"4.]urDQ)n[M.<%pmt,&47";"4.]urDQ)n[M.<%pmt,&47";"4.]urDQ)n[M.<%pmt,&47";False;False;True
"1:f0>/qa%((yC$fK[>zpWKY+\"poG|W}Y%7LBBr3q~6].aygE";"1:f0>/qa%((yC$fK[>zpWKY+\"poG|W}Y%7LBBr3q~6].aygE";"1:f0>/qa%((yC$fK[>zpWKY+\"poG|W}Y%7LBBr3q~6].aygE";False;False;True
"=QT=5-";"3br373~PWX\\ @kb1y's]:rw^,Af";"_d8XC-9UK|W,0IO\"}}H/\n&wyz\nQKR29Mnzio(j6g";True;True;True
"D)ZD\\k*k;YKd\n\n(6)Rn{eLdK('2Y,t";"KCb{?nkyn)p_m8^uks&Y>GYU>'<'@)";"E=B{W ':";False;False;True
"zJH\"B8]n@.wv:cPw2eGQK\n'&Uon>R(fi#[%\"NhGX|L4@ ]\t$U";"zJH\"B8]n@.wv:cPw2eGQK\n'&Uon>R(fi#[%\"NhGX|L4@ ]\t$U";"zJH\"B8]n@.wv:cPw2eGQK\n'&Uon>R(fi#[%\"NhGX|L4@ ]\t$U";False;False;True
"vG?-Xay:";"vG?-Xay:";"vG?-Xay:";False;False;True
"k%oE-oq?DT\"qAu";"w/6&9qz+,]1/@v0k@@@$f\tu,6{lJYyNp";"@]a F~/lJ\n4BR>(*/pCK93\\sfY\n+/p!,vp4";True;True;True
"MV<sCg5Q6O*Kk(`v Th}Py(k+4";"yS-pua7-v(xNgq_5/oFmYf=6H8|M@$\n$Mqme5pct241@)x";"/z\n`,]!~cNno-]}DFYDn?HgP26W4(>5zA]J]]";False;False;True
" u=7!~,H";"bb~a9g~~8";"Uy4+!.\n^9h%HXoTonBMa%Uqo>vGoHbZux]}!t8=P2kx";True;True;True
".k3UVs~";"~#E&?CcbyVtJ/D?!ZXt2";"+LU'k#)'Z`>)qcK;X`-XJAbe!`%Dsd~GQT";True;True;True
"4cJ\teGJ#22(2=d~";"%p)F?-$tAS";"{!Z<zN!DAoq";False;False;True
"#Gz)@^V-c";"oH~d n>sYk\t.|\\&NkG{lzB{Q&XzuU7Ov]U'yD{aV2oTUUM";"/5H%";False;False;True
"Zm3(*~";"XP\n^k\n;NTQyLIqZL";" zOXP/`MO>E<:(td$X']I5N\\7tinbM{Un>";True;True;True
"(%`tyGp^D?\\F&Ph/rE\\Hc_";"oln*$XM";",8#%X\".f\\";False;False;True
